event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
1154,79,Waalwijk,away, 78 ,Substitution, Saïd Bakari , Julian Lelieveld 
1155,79,Waalwijk,away, 78 ,Substitution, Florian Jozefzoon , Iliass Bel Hassani 
1156,79,Excelsior,home, 83 ,Substitution, Noah Naujoks , Kenzo Goudmijn 
1157,79,Waalwijk,away, 83 ,Substitution, Zakaria Bakkali , Mats Seuntjens 
1158,79,Waalwijk,away, 90 ,Yellow card, Etienne Vaessen ,
1159,79,Excelsior,home, 93 ,Yellow card, Siebe Horemans ,
1160,80,Heerenveen,away, 45 ,Substitution, Rami Al Hajj , Pelle van Amersfoort 
1161,80,Heerenveen,away, 48 ,Substitution, Syb van Ottele , Jeffrey Bruma 
1162,80,Heerenveen,away, 66 ,Yellow card, Paweł Bochniewicz ,
1163,80,Utrecht,home, 69 ,Penalty, Anastasios Douvikas , Penalty 
1164,80,Heerenveen,away, 70 ,Substitution, Osame Sahraoui , Simon Olsson 
1165,80,Heerenveen,away, 70 ,Substitution, Ché Nunnely , Antoine Colassin 
1166,80,Utrecht,home, 74 ,Substitution, Mark van der Maarel , Modibo Sagnan 
1167,80,Utrecht,home, 84 ,Yellow card, Jens Toornstra ,
1168,80,Utrecht,home, 85 ,Substitution, Naoki Maeda , Taylor Booth 
1169,80,Heerenveen,away, 86 ,Yellow card, Syb van Ottele ,
1170,80,Heerenveen,away, 89 ,Substitution, Tibor Halilović , Anas Tahiri 
1171,80,Heerenveen,away, 95 ,Substitution, Rami Kaib , Thom Haye 
1172,81,Emmen,home, 31 ,Substitution, Dennis Vos , Lorenzo Burnet 
1173,81,Vitesse,away, 33 ,Goal, Million Manhoef , Kacper Kozłowski 
1174,81,Vitesse,away, 38 ,Goal, Carlens Arcus , Melle Meulensteen 
1175,81,Emmen,home, 43 ,Goal, Jasin Assehnoun ,
1176,81,Emmen,home, 45 ,Substitution, Julius Dirksen , Jeroen Veldmate 
1177,81,Vitesse,away, 59 ,Yellow card, Davy Pröpper ,
1178,81,Vitesse,away, 59 ,Yellow card, Kacper Kozłowski ,
1179,81,Vitesse,away, 68 ,Yellow card, Maximilian Wittek ,
1180,81,Vitesse,away, 68 ,Yellow card, Matús Bero ,
1181,81,Vitesse,away, 70 ,Substitution, Nicolas Isimat-Mirin , Bartosz Białek 
1182,81,Vitesse,away, 70 ,Substitution, Toni Domgjoni , Davy Pröpper 
1183,81,Emmen,home, 76 ,Yellow card, Mike te Wierik ,
1184,81,Vitesse,away, 77 ,Substitution, Mohamed Sankoh , Million Manhoef 
1185,81,Emmen,home, 77 ,Substitution, Jari Vlak , Lucas Bernadou 
1186,81,Vitesse,away, 77 ,Substitution, Gabriel Vidović , Kacper Kozłowski 
1187,81,Emmen,home, 77 ,Substitution, Ole Romeny , Jasin Assehnoun 
1188,81,Vitesse,away, 83 ,Substitution, Mitchell Dijks , Maximilian Wittek 
1189,81,Emmen,home, 87 ,Own goal, Dominik Oroz , Own goal 
1190,82,AZ,away, 26 ,Yellow card, Tijjani Reijnders ,
1191,82,Volendam,home, 36 ,Yellow card, Robert Mühren ,
1192,82,AZ,away, 61 ,Yellow card, Yukinari Sugawara ,
1193,82,Volendam,home, 62 ,Goal, Xavier Mbuyamba , Carel Eiting 
1194,82,Volendam,home, 63 ,Substitution, Francesco Antonucci , Robert Mühren 
1195,82,AZ,away, 63 ,Substitution, Sven Mijnans , Myron van Brederode 
1196,82,AZ,away, 73 ,Substitution, Mayckel Lahdo , Wouter Goes 
1197,82,Volendam,home, 76 ,Red card, Gaetano Oristanio ,
1198,82,AZ,away, 83 ,Goal, Jens Odgaard ,
1199,82,Volendam,home, 84 ,Substitution, Oskar Buur , Florent Da Silva 
1200,82,AZ,away, 90 ,Yellow card, Vangelis Pavlidis ,
1201,82,Volendam,home, 91 ,Substitution, Walid Ould-Chikh , Calvin Twigt 
1202,83,Fortuna,home, 45 ,Substitution, Dogan Erdoğan , Arianit Ferati 
1203,83,Fortuna,home, 64 ,Substitution, Remy Vita , Úmaro Embaló 
1204,83,Fortuna,home, 65 ,Substitution, Tijjani Noslin , Oguzhan Özyakup 
1205,83,Sparta,away, 76 ,Substitution, Mohammed Tahiri , Younes Namli 
1206,83,Fortuna,home, 83 ,Substitution, Paul Gladon , Inigo Cordoba 
1207,84,Cambuur,home, 16 ,Yellow card, Leon Bergsma ,
1208,84,Cambuur,home, 31 ,Goal, Mees Hoedemakers ,
1209,84,Cambuur,home, 43 ,Yellow card, Roberts Uldriķis ,
1210,84,Fortuna,away, 45 ,Yellow card, Burak Yilmaz ,
1211,84,Cambuur,home, 61 ,Substitution, Remco Balk , Silvester van der Water 
1212,84,Cambuur,home, 63 ,Substitution, Ben Rienstra , Mees Hoedemakers 
1213,84,Fortuna,away, 64 ,Yellow card, George Cox ,
1214,84,Fortuna,away, 66 ,Substitution, Thomas Buitink , Arianit Ferati 
1215,84,Fortuna,away, 66 ,Substitution, Tijjani Noslin , Úmaro Embaló 
1216,84,Fortuna,away, 72 ,Yellow card, Dimitrios Siovas ,
1217,84,Fortuna,away, 75 ,Penalty, Burak Yilmaz , Penalty 
1218,84,Cambuur,home, 76 ,Substitution, Milan Smit , Roberts Uldriķis 
1219,84,Cambuur,home, 76 ,Substitution, David Sambissa , Mitchel Paulissen 
1220,84,Cambuur,home, 76 ,Substitution, Vincent Pichel , Michael Breij 
1221,84,Fortuna,away, 83 ,Yellow card, Thomas Buitink ,
1222,84,Fortuna,away, 84 ,Goal, Inigo Cordoba , Tijjani Noslin 
1223,84,Fortuna,away, 90 ,Substitution, Dogan Erdoğan , Oguzhan Özyakup 
1224,84,Fortuna,away, 98 ,Substitution, Deroy Duarte , Inigo Cordoba 
1225,85,Volendam,home, 21 ,Goal, Gaetano Oristanio ,
1226,85,Groningen,away, 50 ,Goal, Johan Hove , Thijmen Blokzijl 
1227,85,Volendam,home, 55 ,Goal, Calvin Twigt , Florent Da Silva 
1228,85,Groningen,away, 70 ,Yellow card, Isak Määttä ,
1229,85,Groningen,away, 71 ,Substitution, Thom van Bergen , Ramon Lundqvist 
1230,85,Groningen,away, 71 ,Substitution, Daleho Irandust , Thijmen Blokzijl 
1231,85,Groningen,away, 73 ,Goal, Ricardo Pepi , Daleho Irandust 
1232,85,Volendam,home, 78 ,Goal, Robert Mühren ,
1233,85,Volendam,home, 83 ,Substitution, Lequincio Zeefuik , Gaetano Oristanio 
1234,85,Volendam,home, 84 ,Substitution, Flip Klomp , Calvin Twigt 
1235,85,Groningen,away, 86 ,Substitution, Mike te Wierik , Ragnar Oratmangoen 
1236,85,Volendam,home, 88 ,Substitution, Francesco Antonucci , Robert Mühren 
1237,86,Ajax,away, 15 ,Penalty, Dušan Tadić , Penalty 
1238,86,Excelsior,home, 36 ,Goal, Redouan El Yaakoubi , Couhaib Driouech 
1239,86,Ajax,away, 45 ,Goal, Davy Klaassen ,
