event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
448,28,Bayer Leverkusen,home, 88 ,Substitution, Patrik Schick , Adam Hložek 
449,28,Bayer Leverkusen,home, 88 ,Substitution, Callum Hudson-Odoi , Jeremie Frimpong 
450,28,Monaco,away, 92 ,Goal, Axel Disasi , Eliesse Ben Seghir 
451,28,Monaco,away, 97 ,Yellow card, Krépin Diatta ,
452,29,Midtjylland,away, 45 ,Substitution, Edward Chilufya , Valdemar Byskov 
453,29,Midtjylland,away, 59 ,Substitution, Oliver Sørensen , Frederik Heiselberg 
454,29,Midtjylland,away, 63 ,Yellow card, Emiliano Martínez ,
455,29,Sporting CP,home, 65 ,Substitution, Trincão , Arthur Gomes 
456,29,Sporting CP,home, 65 ,Substitution, Hector Bellerin , Ricardo Esgaio 
457,29,Midtjylland,away, 67 ,Substitution, Viktor Bak , Paulinho 
458,29,Midtjylland,away, 67 ,Substitution, Emam Ashour , Emiliano Martínez 
459,29,Midtjylland,away, 77 ,Goal, Emam Ashour ,
460,29,Sporting CP,home, 77 ,Substitution, Youssef Chermiti , Paulinho 
461,29,Sporting CP,home, 78 ,Substitution, Gonçalo Inácio , Matheus Reis 
462,29,Midtjylland,away, 83 ,Yellow card, Gustav Isaksen ,
463,29,Midtjylland,away, 86 ,Yellow card, Armin Gigović ,
464,29,Midtjylland,away, 86 ,Substitution, Aral Şimşir , Gustav Isaksen 
465,29,Sporting CP,home, 86 ,Substitution, Mateo Tanlongo , Manuel Ugarte 
466,29,Sporting CP,home, 88 ,Yellow card, Sebastián Coates ,
467,29,Sporting CP,home, 93 ,Yellow card, Mateo Tanlongo ,
468,29,Sporting CP,home, 94 ,Goal, Sebastián Coates ,
469,30,Roma,away, 45 ,Substitution, Zeki Çelik , Paulo Dybala 
470,30,RB Salzburg,home, 60 ,Substitution, Junior Adamu , Fernando 
471,30,Roma,away, 74 ,Substitution, Georginio Wijnaldum , Lorenzo Pellegrini 
472,30,Roma,away, 74 ,Substitution, Andrea Belotti , Tammy Abraham 
473,30,RB Salzburg,home, 82 ,Substitution, Oscar Gloukh , Luka Sučić 
474,30,RB Salzburg,home, 82 ,Substitution, Sékou Koïta , Noah Okafor 
475,30,RB Salzburg,home, 84 ,Yellow card, Strahinja Pavlović ,
476,30,RB Salzburg,home, 86 ,Yellow card, Sékou Koïta ,
477,30,RB Salzburg,home, 88 ,Goal, Nicolás Capaldo , Strahinja Pavlović 
478,30,Roma,away, 92 ,Yellow card, Roger Ibañez ,
479,30,RB Salzburg,home, 94 ,Yellow card, Oscar Gloukh ,
480,31,Shakhtar Donetsk,home, 11 ,Goal, Dmytro Kryskiv ,
481,31,Shakhtar Donetsk,home, 40 ,Yellow card, Taras Stepanenko ,
482,31,Rennes,away, 43 ,Yellow card, Benjamin Bourigeaud ,
483,31,Shakhtar Donetsk,home, 45 ,Penalty, Artem Bondarenko , Penalty 
484,31,Rennes,away, 56 ,Yellow card, Lesley Ugochukwu ,
485,31,Rennes,away, 59 ,Goal, Karl Toko Ekambi , Jérémy Doku 
486,31,Rennes,away, 71 ,Substitution, Désiré Doué , Amine Gouiri 
487,31,Rennes,away, 71 ,Substitution, Ibrahim Salah , Jérémy Doku 
488,31,Shakhtar Donetsk,home, 76 ,Substitution, Ivan Petryak , Dmytro Kryskiv 
489,31,Shakhtar Donetsk,home, 77 ,Substitution, Danylo Sikan , Lassina Traoré 
490,31,Rennes,away, 77 ,Substitution, Baptiste Santamaría , Lesley Ugochukwu 
491,31,Rennes,away, 77 ,Substitution, Lovro Majer , Karl Toko Ekambi 
492,31,Shakhtar Donetsk,home, 84 ,Yellow card, Bohdan Mykhailichenko ,
493,31,Rennes,away, 85 ,Yellow card, Warmed Omari ,
494,31,Shakhtar Donetsk,home, 85 ,Yellow card, Oleksandr Zubkov ,
495,31,Rennes,away, 86 ,Substitution, Birger Meling , Arnaud Kalimuendo 
496,32,Ajax,home, 45 ,Substitution, Brian Brobbey , Owen Wijndal 
497,32,1. FC Union Berlin,away, 57 ,Yellow card, Rani Khedira ,
498,32,1. FC Union Berlin,away, 66 ,Disallowed goal,Disallowed goal,
499,32,1. FC Union Berlin,away, 70 ,Substitution, Jordan Siebatcheu , Kevin Behrens 
500,32,Ajax,home, 75 ,Substitution, Davy Klaassen , Steven Bergwijn 
501,32,1. FC Union Berlin,away, 82 ,Substitution, Sven Michel , Sheraldo Becker 
502,32,1. FC Union Berlin,away, 85 ,Yellow card, Danilho Doekhi ,
503,32,1. FC Union Berlin,away, 90 ,Substitution, Niko Gießelmann , Jérôme Roussillon 
504,33,Barcelona,home, 30 ,Yellow card, Jordi Alba ,
505,33,Barcelona,home, 41 ,Substitution, Sergi Roberto , Pedri 
506,33,Manchester United,away, 43 ,Yellow card, Raphaël Varane ,
507,33,Barcelona,home, 50 ,Goal, Marcos Alonso , Raphinha 
508,33,Manchester United,away, 52 ,Goal, Marcus Rashford , Fred 
509,33,Manchester United,away, 59 ,Own goal, Jules Koundé , Own goal 
510,33,Manchester United,away, 65 ,Yellow card, Casemiro ,
511,33,Barcelona,home, 67 ,Substitution, Andreas Christensen , Marcos Alonso 
512,33,Barcelona,home, 67 ,Substitution, Alejandro Baldé , Jordi Alba 
513,33,Barcelona,home, 67 ,Substitution, Ansu Fati , Franck Kessié 
514,33,Manchester United,away, 72 ,Yellow card, Tyrell Malacia ,
515,33,Barcelona,home, 73 ,Yellow card, Gavi ,
516,33,Barcelona,home, 76 ,Goal, Raphinha , Jules Koundé 
517,33,Manchester United,away, 81 ,Substitution, Alejandro Garnacho , Jadon Sancho 
518,33,Barcelona,home, 83 ,Substitution, Ferran Torres , Raphinha 
519,34,Braga,home, 36 ,Goal, Ricardo Horta ,
520,34,Braga,home, 45 ,Substitution, Álvaro Djaló , Abel Ruiz 
521,34,Braga,home, 48 ,Yellow card, Paulo Oliveira ,
522,34,Braga,home, 55 ,Goal, Álvaro Djaló ,
523,34,Malmö,away, 58 ,Yellow card, Matej Chaluš ,
524,34,Braga,home, 59 ,Substitution, Hernâni Infande , Rodrigo Gomes 
525,34,Braga,home, 60 ,Substitution, Uroš Račić , Ali Musrati 
526,34,Malmö,away, 61 ,Substitution, Isaac Thelin , Ola Toivonen 
527,34,Malmö,away, 62 ,Substitution, Patriot Sejdiu , Mohamed Turay 
528,34,Malmö,away, 74 ,Substitution, Sergio Peña , Erdal Rakip 
529,34,Braga,home, 74 ,Substitution, Diego Lainez , Ricardo Horta 
530,34,Malmö,away, 77 ,Goal, Patriot Sejdiu , Isaac Thelin 
531,34,Braga,home, 79 ,Substitution, Cristián Borja , Nuno Sequeira 
532,34,Braga,home, 96 ,Yellow card, Hernâni Infande ,
533,35,Ludogorets,away, 15 ,Yellow card, Cicinho ,
534,35,Ludogorets,away, 41 ,Goal, Rick , Cicinho 
535,35,Roma,home, 45 ,Substitution, Cristian Volpato , Mady Camara 
536,35,Roma,home, 45 ,Substitution, Bryan Cristante , Rick Karsdorp 
537,35,Roma,home, 45 ,Substitution, Nicolò Zaniolo , Andrea Belotti 
538,35,Roma,home, 49 ,Yellow card, Cristian Volpato ,
539,35,Roma,home, 56 ,Penalty, Lorenzo Pellegrini , Penalty 
540,35,Roma,home, 61 ,Substitution, Nicola Zalewski , Nemanja Matic 
541,35,Ludogorets,away, 62 ,Yellow card, Thiago ,
542,35,Ludogorets,away, 64 ,Yellow card, Anton Nedyalkov ,
543,35,Ludogorets,away, 64 ,Yellow card, Jakub Piotrowski ,
544,35,Roma,home, 65 ,Penalty, Lorenzo Pellegrini , Penalty 
545,35,Ludogorets,away, 71 ,Substitution, Kiril Despodov , Bernard Tekpetey 
546,35,Ludogorets,away, 71 ,Substitution, Nonato , Jakub Piotrowski 
547,35,Ludogorets,away, 71 ,Substitution, Matías Tissera , Thiago 
548,35,Ludogorets,away, 78 ,Disallowed goal,Disallowed goal,
549,35,Ludogorets,away, 79 ,Yellow card, Rick ,
550,35,Roma,home, 80 ,Substitution, Edoardo Bove , Cristian Volpato 
551,35,Roma,home, 85 ,Goal, Nicolò Zaniolo , Bryan Cristante 
552,35,Roma,home, 87 ,Yellow card, Nicolò Zaniolo ,
553,35,Ludogorets,away, 87 ,Substitution, Spas Delev , Aslak Witry 
554,35,Ludogorets,away, 87 ,Substitution, Denny Gropper , Cicinho 
555,35,Roma,home, 88 ,Yellow card, Matías Viña ,
556,35,Ludogorets,away, 90 ,Red card, Olivier Verdon ,
557,35,Ludogorets,away, 90 ,Yellow card, Nonato ,
558,36,Rennes,home, 17 ,Goal, Matthis Abline , Benjamin Bourigeaud 
559,36,Rennes,home, 18 ,Yellow card, Flavien Tait ,
560,36,AEK,away, 28 ,Yellow card, Hrvoje Miličević ,
561,36,Rennes,home, 56 ,Substitution, Jérémy Doku , Martin Terrier 
562,36,Rennes,home, 56 ,Substitution, Amine Gouiri , Matthis Abline 
563,36,Rennes,home, 63 ,Substitution, Désiré Doué , Benjamin Bourigeaud 
564,36,Rennes,home, 63 ,Substitution, Lesley Ugochukwu , Lovro Majer 
565,36,Rennes,home, 71 ,Substitution, Adrien Truffert , Arnaud Kalimuendo 
566,36,AEK,away, 74 ,Substitution, Rafael Lopes , Rafail Mamas 
567,36,AEK,away, 76 ,Goal, Rafael Lopes ,
568,36,AEK,away, 85 ,Yellow card, Roberto Rosales ,
569,36,AEK,away, 88 ,Substitution, Mikel Gonzalez , Luis Gustavo 
570,36,AEK,away, 88 ,Substitution, Nikos Englezou , Ádám Gyurcsó 
571,36,AEK,away, 92 ,Substitution, Henry Andreou , Victor Olatunji 
572,37,Real Betis,home, 20 ,Goal, Aitor Ruibal , Juan Miranda 
573,37,Real Betis,home, 34 ,Yellow card, Aitor Ruibal ,
574,37,Real Betis,home, 40 ,Goal, Aitor Ruibal , Youssouf Sabaly 
575,37,Real Betis,home, 45 ,Substitution, Sergio Canales , Youssouf Sabaly 
576,37,Real Betis,home, 45 ,Substitution, Borja Iglesias , William Carvalho 
577,37,Real Betis,home, 48 ,Yellow card, Edgar Gonzalez ,
578,37,HJK,away, 55 ,Substitution, Joona Toivio , Matti Peltola 
579,37,Real Betis,home, 67 ,Substitution, Dani Pérez , Willian Jose 
580,37,Real Betis,home, 67 ,Substitution, Nabil Fekir , Luiz Henrique 
581,37,HJK,away, 68 ,Substitution, Anthony Olusanya , Santeri Hostikka 
582,37,Real Betis,home, 77 ,Substitution, Andrés Guardado , Paul Akouokou 
583,37,HJK,away, 80 ,Substitution, Bojan Radulović , Malik Abubakari 
584,37,HJK,away, 80 ,Substitution, Atomu Tanaka , Santeri Väänänen 
585,37,HJK,away, 80 ,Substitution, Johannes Yli-Kokko , Nassim Boujellab 
586,37,Real Betis,home, 92 ,Goal, Nabil Fekir , Borja Iglesias 
587,38,1. FC Union Berlin,away, 6 ,Goal, Sven Michel , Sheraldo Becker 
588,38,1. FC Union Berlin,away, 9 ,Yellow card, Sheraldo Becker ,
589,38,R. Union SG,home, 45 ,Substitution, Victor Boniface , Gustaf Nilsson 
590,38,1. FC Union Berlin,away, 45 ,Substitution, Lennart Grill , Frederik Rønnow 
591,38,1. FC Union Berlin,away, 48 ,Yellow card, Janik Haberer ,
592,38,1. FC Union Berlin,away, 62 ,Substitution, András Schäfer , Genki Haraguchi 
593,38,1. FC Union Berlin,away, 62 ,Substitution, Morten Thorsby , Janik Haberer 
594,38,1. FC Union Berlin,away, 62 ,Substitution, Kevin Behrens , Sven Michel 
595,38,R. Union SG,home, 64 ,Substitution, Oussama El Azzouzi , Lazare Amani 
596,38,R. Union SG,home, 64 ,Substitution, Dennis Eckert , Dante Vanzeir 
597,38,R. Union SG,home, 72 ,Substitution, Loïc Lapoussin , Ismaël Kandouss 
598,38,R. Union SG,home, 72 ,Substitution, Jose Rodriguez , Teddy Teuma 
599,38,R. Union SG,home, 78 ,Yellow card, Simon Adingra ,
600,38,R. Union SG,home, 79 ,Yellow card, Dennis Eckert ,
601,38,1. FC Union Berlin,away, 89 ,Substitution, Jamie Leweling , Sheraldo Becker 
602,38,1. FC Union Berlin,away, 91 ,Yellow card, Christopher Trimmel ,
603,38,R. Union SG,home, 94 ,Yellow card, Jose Rodriguez ,
604,39,Fenerbahçe,away, 23 ,Goal, Arda Güler ,
605,39,Fenerbahçe,away, 47 ,Goal, Willian Arão , Arda Güler 
606,39,Dynamo Kyiv,home, 45 ,Substitution, Denys Garmash , Volodymyr Shepelev 
607,39,Dynamo Kyiv,home, 45 ,Substitution, Vladyslav Kabaev , Artem Besedin 
608,39,Dynamo Kyiv,home, 51 ,Yellow card, Denys Garmash ,
609,39,Dynamo Kyiv,home, 57 ,Yellow card, Illia Zabarnyi ,
610,39,Fenerbahçe,away, 63 ,Yellow card, Attila Szalai ,
611,39,Fenerbahçe,away, 64 ,Substitution, Emre Mor , Arda Güler 
612,39,Fenerbahçe,away, 64 ,Substitution, Joao Pedro Galvao , Michy Batshuayi 
613,39,Fenerbahçe,away, 64 ,Substitution, Irfan Kahveci , Enner Valencia 
614,39,Dynamo Kyiv,home, 68 ,Second yellow card, Illia Zabarnyi ,
615,39,Dynamo Kyiv,home, 70 ,Substitution, Olexandr Karavaev , Vitalii Buyalskyi 
616,39,Dynamo Kyiv,home, 70 ,Substitution, Oleksandr Syrota , Kostiantyn Vivcharenko 
617,39,Fenerbahçe,away, 73 ,Substitution, Miha Zajc , Willian Arão 
618,39,Fenerbahçe,away, 79 ,Substitution, Ezgjan Alioski , Lincoln 
619,39,Dynamo Kyiv,home, 86 ,Substitution, Samba Diallo , Viktor Tsygankov 
620,39,Fenerbahçe,away, 90 ,Yellow card, Emre Mor ,
621,39,Dynamo Kyiv,home, 93 ,Yellow card, Serhiy Sydorchuk ,
622,39,Fenerbahçe,away, 95 ,Yellow card, Irfan Kahveci ,
623,40,Bodø/Glimt,home, 32 ,Yellow card, Hugo Vetlesen ,
624,40,PSV,away, 35 ,Own goal, Alfons Sampsted , Own goal 
625,40,PSV,away, 45 ,Substitution, André Ramalho , Armando Obispo 
626,40,PSV,away, 45 ,Substitution, Anwar El Ghazi , Luuk de Jong 
627,40,PSV,away, 45 ,Substitution, Érick Gutiérrez , Joey Veerman 
628,40,Bodø/Glimt,home, 49 ,Yellow card, Japhet Sery Larsen ,
629,40,PSV,away, 52 ,Goal, Johan Bakayoko , Anwar El Ghazi 
630,40,PSV,away, 59 ,Yellow card, André Ramalho ,
631,40,PSV,away, 70 ,Substitution, Yorbe Vertessen , Noni Madueke 
632,40,Bodø/Glimt,home, 75 ,Substitution, Morten Konradsen , Japhet Sery Larsen 
633,40,Bodø/Glimt,home, 75 ,Substitution, Ulrik Saltnes , Hugo Vetlesen 
634,40,Bodø/Glimt,home, 75 ,Substitution, Nino Žugelj , Ola Solbakken 
635,40,Bodø/Glimt,home, 75 ,Substitution, Amahl Pellegrino , Joel Mvuka 
636,40,Bodø/Glimt,home, 83 ,Substitution, Lars Salvesen , Runar Espejord 
637,40,PSV,away, 91 ,Substitution, Emmanuel van de Blaak , Ki Hoever 
638,40,Bodø/Glimt,home, 93 ,Goal, Nino Žugelj , Ulrik Saltnes 
639,41,Arsenal,home, 17 ,Goal, Kieran Tierney ,
640,41,FC Zürich,away, 32 ,Yellow card, Fidan Aliti ,
641,41,FC Zürich,away, 45 ,Substitution, Antonio Marchesano , Fabian Rohner 
642,41,FC Zürich,away, 49 ,Yellow card, Nikola Katić ,
643,41,FC Zürich,away, 62 ,Yellow card, Cheick Condé ,
644,41,Arsenal,home, 63 ,Substitution, Thomas Partey , Elneny Mohamed 
645,41,Arsenal,home, 63 ,Substitution, Bukayo Saka , Gabriel Jesus 
646,41,Arsenal,home, 73 ,Substitution, Martin Ødegaard , Fábio Vieira 
647,41,Arsenal,home, 73 ,Substitution, Takehiro Tomiyasu , Ben White 
648,41,FC Zürich,away, 77 ,Substitution, Marc Hornschuh , Ole Selnæs 
649,41,FC Zürich,away, 78 ,Substitution, Bohdan Viunnyk , Tosin Aiyegun 
650,41,FC Zürich,away, 82 ,Substitution, Bledian Krasniqi , Cheick Condé 
651,41,Arsenal,home, 88 ,Substitution, Cedric Soares , Takehiro Tomiyasu 
652,41,FC Zürich,away, 89 ,Substitution, Ivan Santini , Fidan Aliti 
653,41,Arsenal,home, 96 ,Yellow card, Gabriel ,
654,42,Midtjylland,home, 15 ,Goal, Anders Dreyer , Gustav Isaksen 
655,42,Midtjylland,home, 28 ,Yellow card, Evander ,
656,42,Sturm,away, 29 ,Yellow card, Otar Kiteishvili ,
657,42,Sturm,away, 33 ,Yellow card, Amadou Danté ,
658,42,Sturm,away, 45 ,Substitution, David Schnegg , Amadou Danté 
659,42,Sturm,away, 45 ,Substitution, Emanuel Emegha , William Bøving 
660,42,Sturm,away, 55 ,Yellow card, David Schnegg ,
661,42,Midtjylland,home, 66 ,Substitution, Valdemar Byskov , Edward Chilufya 
662,42,Midtjylland,home, 66 ,Substitution, Oliver Sørensen , Evander 
663,42,Midtjylland,home, 67 ,Substitution, Nikolas Dyhr , Paulinho 
664,42,Midtjylland,home, 72 ,Goal, Anders Dreyer , Gustav Isaksen 
665,42,Sturm,away, 74 ,Substitution, Jakob Jantscher , Albian Ajeti 
666,42,Sturm,away, 80 ,Substitution, Manprit Sarkaria , Otar Kiteishvili 
667,42,Sturm,away, 80 ,Substitution, Alexandar Borković , David Affengruber 
668,42,Midtjylland,home, 88 ,Yellow card, Erik Sviatchenko ,
669,42,Sturm,away, 88 ,Yellow card, Emanuel Emegha ,
670,42,Midtjylland,home, 89 ,Substitution, Juninho , Erik Sviatchenko 
671,42,Midtjylland,home, 91 ,Substitution, Gustav Christensen , Anders Dreyer 
672,42,Midtjylland,home, 93 ,Yellow card, Kristoffer Olsson ,
673,43,Trabzonspor,home, 7 ,Goal, Anastasios Bakasetas , Trezeguet 
674,43,Ferencváros,away, 27 ,Yellow card, Aïssa Laïdouni ,
675,43,Trabzonspor,home, 46 ,Yellow card, Abdülkadir Ömür ,
676,43,Ferencváros,away, 47 ,Yellow card, Samy Mmaee ,
677,43,Trabzonspor,home, 51 ,Yellow card, Vitor Hugo ,
678,43,Ferencváros,away, 61 ,Substitution, Xavier Mercier , Anderson Esiti 
679,43,Trabzonspor,home, 62 ,Substitution, Jean Gbamin , Marek Hamsik 
680,43,Trabzonspor,home, 62 ,Substitution, Djaniny , Yusuf Yazıcı 
681,43,Trabzonspor,home, 69 ,Substitution, Enis Bardhi , Abdülkadir Ömür 
682,43,Trabzonspor,home, 70 ,Substitution, Naci Ünüvar , Anastasios Bakasetas 
683,43,Trabzonspor,home, 81 ,Yellow card, Marc Bartra ,
684,43,Ferencváros,away, 82 ,Substitution, Adnan Kovačević , Tokmac Nguen 
685,43,Trabzonspor,home, 85 ,Substitution, Dogucan Haspolat , Trezeguet 
686,43,Ferencváros,away, 88 ,Yellow card, Bálint Vécsei ,
687,43,Ferencváros,away, 91 ,Substitution, Damir Redzic , Lóránd Pászka 
688,44,Sheriff,home, 17 ,Yellow card, Stjepan Radeljić ,
689,44,Omonia,away, 63 ,Substitution, Fotios Papoulis , Charalampos Charalampous 
690,44,Omonia,away, 63 ,Substitution, Paris Psaltis , Jan Lecjaks 
691,44,Omonia,away, 63 ,Substitution, Panayiotis Zachariou , Loizos Loizou 
692,44,Sheriff,home, 68 ,Yellow card, Rasheed Akanbi ,
693,44,Sheriff,home, 69 ,Substitution, Iyayi Atiemwen , Mudasiru Salifu 
694,44,Omonia,away, 76 ,Substitution, Mikkel Diskerud , Moreto Cassamá 
695,44,Omonia,away, 81 ,Yellow card, Roman Bezus ,
696,44,Omonia,away, 81 ,Substitution, Brandon Barker , Bruno Felipe 
697,44,Sheriff,home, 86 ,Substitution, Renan Guedes , Pernambuco 
698,44,Sheriff,home, 87 ,Goal, Rasheed Akanbi , Moussa Kyabou 
699,44,Sheriff,home, 92 ,Substitution, Heron , Moussa Kyabou 
700,45,Manchester United,away, 17 ,Goal, Alejandro Garnacho , Cristiano Ronaldo 
701,45,Manchester United,away, 58 ,Substitution, Marcus Rashford , Donny van de Beek 
702,45,Real Sociedad,home, 58 ,Substitution, Aritz Elustondo , Andoni Gorosabel 
703,45,Manchester United,away, 58 ,Substitution, Scott McTominay , Victor Lindelof 
704,45,Real Sociedad,home, 58 ,Substitution, Robert Navarro , Pablo Marín 
705,45,Manchester United,away, 62 ,Yellow card, Lisandro Martínez ,
706,45,Real Sociedad,home, 64 ,Yellow card, Brais Mendez ,
707,45,Manchester United,away, 71 ,Yellow card, Cristiano Ronaldo ,
708,45,Real Sociedad,home, 73 ,Yellow card, Carlos Fernandez Luna ,
709,45,Real Sociedad,home, 73 ,Substitution, Ander Guevara , Carlos Fernandez Luna 
710,45,Manchester United,away, 82 ,Substitution, Fred , Christian Eriksen 
711,45,Manchester United,away, 82 ,Substitution, Harry Maguire , Alejandro Garnacho 
712,45,Real Sociedad,home, 83 ,Substitution, Igor Zubeldia , Brais Mendez 
713,45,Real Sociedad,home, 83 ,Substitution, Jon Magunazelaia , Alexander Sorloth 
714,45,Manchester United,away, 87 ,Yellow card, Diogo Dalot ,
715,46,Nantes,away, 5 ,Substitution, Dennis Appiah , Fabio 
716,46,Olympiacos,home, 45 ,Substitution, Anastasios Sapountzis , Youssef El Arabi 
717,46,Nantes,away, 45 ,Substitution, Ludovic Blas , Moses Simon 
718,46,Olympiacos,home, 45 ,Substitution, Sime Vrsaljko , Marios Vrousai 
719,46,Nantes,away, 48 ,Yellow card, Jean-Charles Castelletto ,
720,46,Olympiacos,home, 60 ,Substitution, Pape Abou Cissé , Alexios Kalogeropoulos 
721,46,Nantes,away, 67 ,Yellow card, Samuel Moutoussamy ,
722,46,Olympiacos,home, 69 ,Substitution, Marcelo , Aboubakar Kamara 
723,46,Nantes,away, 73 ,Substitution, Pedro Chirivella , Samuel Moutoussamy 
724,46,Nantes,away, 73 ,Substitution, Kader Bamba , Ignatius Ganago 
725,46,Nantes,away, 79 ,Goal, Mostafa Mohamed , Ludovic Blas 
726,46,Nantes,away, 80 ,Substitution, Marcus Coco , Evann Guessand 
727,46,Olympiacos,home, 85 ,Substitution, Pipa , Josh Bowler 
728,46,Nantes,away, 90 ,Goal, Ludovic Blas , Mostafa Mohamed 
729,46,Olympiacos,home, 93 ,Yellow card, Panagiotis Retsos ,
730,47,Monaco,home, 5 ,Goal, Kevin Volland , Caio Henrique 
731,47,Red Star Belgrade,away, 23 ,Yellow card, Milan Rodic ,
732,47,Monaco,home, 27 ,Goal, Kevin Volland , Krépin Diatta 
733,47,Red Star Belgrade,away, 38 ,Yellow card, Aleksandar Katai ,
734,47,Red Star Belgrade,away, 45 ,Substitution, Slavoljub Srnić , Stefan Mitrović 
735,47,Monaco,home, 50 ,Own goal, Milan Rodic , Own goal 
736,47,Monaco,home, 53 ,Yellow card, Benoît Badiashile ,
737,47,Red Star Belgrade,away, 54 ,Penalty, Guélor Kanga , Penalty 
738,47,Red Star Belgrade,away, 60 ,Substitution, Kings Kangwa , Aleksandar Katai 
739,47,Red Star Belgrade,away, 62 ,Yellow card, Slavoljub Srnić ,
740,47,Red Star Belgrade,away, 64 ,Yellow card, Guélor Kanga ,
741,47,Red Star Belgrade,away, 68 ,Disallowed goal,Disallowed goal,
742,47,Red Star Belgrade,away, 71 ,Substitution, El Fardou Ben Mohamed , Osman Bukari 
743,47,Red Star Belgrade,away, 71 ,Substitution, Ibrahim Mustapha , Guélor Kanga 
744,47,Monaco,home, 75 ,Substitution, Vanderson , Krépin Diatta 
745,47,Monaco,home, 76 ,Substitution, Breel Embolo , Wissam Ben Yedder 
746,47,Red Star Belgrade,away, 84 ,Substitution, Irakli Azarov , Milan Rodic 
747,47,Monaco,home, 85 ,Substitution, Ismail Jakobs , Aleksandr Golovin 
748,47,Monaco,home, 85 ,Substitution, Eliot Matazo , Mohamed Camara 
749,47,Monaco,home, 87 ,Goal, Kevin Volland , Ismail Jakobs 
750,47,Monaco,home, 90 ,Substitution, Eliesse Ben Seghir , Kevin Volland 
751,48,Lazio,away, 32 ,Yellow card, Manuel Lazzari ,
752,48,Feyenoord,home, 45 ,Substitution, Quilindschy Hartman , Marcos López 
753,48,Lazio,away, 45 ,Substitution, Adam Marušić , Manuel Lazzari 
754,48,Lazio,away, 52 ,Yellow card, Mattia Zaccagni ,
755,48,Lazio,away, 63 ,Substitution, Pedro , Mattia Zaccagni 
756,48,Feyenoord,home, 63 ,Substitution, Santiago Giménez , Danilo 
757,48,Feyenoord,home, 64 ,Goal, Santiago Giménez ,
758,48,Lazio,away, 67 ,Substitution, Danilo Cataldi , Marcos Antônio 
759,48,Lazio,away, 67 ,Substitution, Matías Vecino , Toma Bašić 
760,48,Feyenoord,home, 73 ,Substitution, Patrik Wålemark , Igor Paixão 
761,48,Lazio,away, 77 ,Yellow card, Pedro ,
762,48,Lazio,away, 79 ,Yellow card, Matteo Cancellieri ,
763,48,Lazio,away, 81 ,Substitution, Luka Romero , Matteo Cancellieri 
764,48,Feyenoord,home, 87 ,Yellow card, Santiago Giménez ,
765,48,Feyenoord,home, 87 ,Yellow card, Quinten Timber ,
766,48,Lazio,away, 87 ,Yellow card, Patric Gabarron ,
767,48,Lazio,away, 87 ,Yellow card, Adam Marušić ,
768,48,Feyenoord,home, 92 ,Substitution, Mats Wieffer , Quinten Timber 
769,48,Lazio,away, 95 ,Yellow card, Luka Romero ,
770,48,Lazio,away, 96 ,Second yellow card, Luka Romero ,
771,49,Qarabağ,home, 24 ,Yellow card, Bahlul Mustafazadə ,
772,49,SC Freiburg,away, 25 ,Penalty, Nils Petersen , Penalty 
773,49,SC Freiburg,away, 34 ,Yellow card, Kevin Schade ,
774,49,SC Freiburg,away, 45 ,Substitution, Lukas Kübler , Christian Günter 
775,49,Qarabağ,home, 48 ,Yellow card, Marko Janković ,
776,49,Qarabağ,home, 55 ,Disallowed goal,Disallowed goal,
777,49,Qarabağ,home, 55 ,Yellow card, Kady ,
778,49,Qarabağ,home, 61 ,Red card, Kevin Medina ,
779,49,SC Freiburg,away, 62 ,Substitution, Roland Sallai , Kevin Schade 
780,49,Qarabağ,home, 63 ,Substitution, Maksim Medvedev , Ramil Şeydayev 
781,49,SC Freiburg,away, 64 ,Yellow card, Yannik Keitel ,
782,49,SC Freiburg,away, 72 ,Substitution, Jeong Woo-yeong , Noah Weißhaupt 
783,49,SC Freiburg,away, 73 ,Substitution, Matthias Ginter , Hugo Siquet 
784,49,SC Freiburg,away, 74 ,Yellow card, Keven Schlotterbeck ,
785,49,SC Freiburg,away, 84 ,Substitution, Vincenzo Grifo , Lucas Höler 
786,49,Qarabağ,home, 87 ,Substitution, Musa Qurbanlı , Richard Almeyda 
787,49,Qarabağ,home, 88 ,Substitution, Toral Bayramov , Elvin Cəfərquliyev 
788,49,Qarabağ,home, 88 ,Substitution, Júlio Romão , Marko Janković 
789,49,Qarabağ,home, 88 ,Substitution, Abbas Hüseynov , Marko Vesovic 
790,49,Qarabağ,home, 91 ,Goal, Owusu Kwabena , Toral Bayramov 
791,49,Qarabağ,home, 93 ,Yellow card, Júlio Romão ,
792,50,Sturm,home, 56 ,Substitution, Emanuel Emegha , Albian Ajeti 
793,50,Sturm,home, 56 ,Substitution, Otar Kiteishvili , Stefan Hierländer 
794,50,Feyenoord,away, 60 ,Substitution, Patrik Wålemark , Alireza Jahanbakhsh 
795,50,Sturm,home, 67 ,Yellow card, Ivan Ljubic ,
796,50,Feyenoord,away, 68 ,Substitution, Marcus Pedersen , Sebastian Szymański 
797,50,Feyenoord,away, 70 ,Yellow card, Quinten Timber ,
798,50,Feyenoord,away, 79 ,Yellow card, Patrik Wålemark ,
799,50,Sturm,home, 83 ,Substitution, Jakob Jantscher , William Bøving 
800,50,Feyenoord,away, 83 ,Yellow card, Javairô Dilrosun ,
